chain,contract_address,hardcoded_manager,ever_drained_by_mgr,ever_blacklisted_by_mgr,notes
polygon,0x7cfda905d7a7ae30b0f6b23bd87ef80a29dccb9f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7d1e64f824ded3bbab4f38bda4de2a2034666e80,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7d7a529ddf5aca235496893fbd9cfb251396b00f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7d95a6d91dd7b747dec5453b80bcae857f0650ed,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7da83bd7994d04f40a891e0b6911957b007df3a6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7e44a2bb22dd8b03f62644ba91b83a6168aeaee9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7f7b7b5f674ab00002d7219caca438a916d4bc75,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7f7d980b1a9cfb1a2e5f038fae30b04e73ba3907,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7f7f2eb8da3f87b4acc2b0ac31f1e5aff0a061b3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7fbb747b2e2552d6da9f40db7b53c6069d2a60cc,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7ff07ed43a28ceeefe48211976f22c0a113260e8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7ff92796e1a0e3c5c6226eac7ee89aac6bc28c9c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8005aa5d1f3267b0da6e153b4b4fda1457712474,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8108845289856d55ebf5aed575cf026d876b32cf,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8116c37681e0042b210032bf6b07fb09141f0bea,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x815919e7641f6c4089251590b3bde6724621320f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x820af0acec7c1575aa297d8e9b0e7781a0da2725,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x82aaa47b07a405ca91c10b752dc3c0f0928678e3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x836a06ecaf1b8dfe4a6575edc10be2796f4b124d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8395b265af5c8b3b3c27ecd1113b08d0d729fab8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x83c878b5837862233800df18326cf9acf95f65ac,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x843b22c938e51412c162342801a4fd07f6b1c244,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x85376d1f856df48cc792a488afc3ffffa7c1d49b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8763acda361c5a0af6e5deb79f502efe775e655d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x87842bc98b33dac26410ae5f97daa2b395e13bfd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8793d3c7610f947940e3cc623c2289fa2963919b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8867bfae816a8dc7d7415469b390e978867838e8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8886a3dd50d762df890f0400b51415bf0ab8d4e9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8a0934e6a418a49ecc45bb10557044cf9ea4adec,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8a52ea105d6f9d08da2daaa34f8bef4dced07317,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8a97bd743e5ec3f7739fc18c1fca9e5682eaa34a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8aa016b2ad20f106209ec70bb55b97f657c47ac2,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8adaf970303a8c47859daf9af599e0f02030dfb5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8b11c2a66f302b3d64b60c87a38c4a6512a8a98a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8b2e36a3e467bf3c4890a143ec125d3966995f65,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8c5bf14cf4bb23b6d4f862b1c966ded9276aa90c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x8c86c5ff106a9ee72ebb3494f19e035aad85fb5e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8c94085fcd3f7e01c86695f5ad19fe73b1bed80c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8ca5a8c3ecf71918ff2e2632af7f6491e30dc98f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8d440a4644b1a3f1e6c8500f71c87cceb146fd5a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8da55a5cd4e63b51495d4bf91f16fb70262b7d5c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x8df28c47bfe01032d2b81478f9c415d5f6b2ad9d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8e1aa974fd1f5884cbdfbcc0b6f118bacd7e485d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8e61d4d49b974831314430138b7a41480d38b6fa,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x8ea6b34e934b8abb4a5843c48f4ff9af5e670931,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8f3dca2d246d3f5700c1ecdf1a667f8f4b9a80ed,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8fd2be97dd145e8e02b938ae15a5a20f1dab9fb3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x8fd47fac42a258c0e7c1b200c48e80e61c735a94,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x908de8f8b544ec9cf20a1ee49df3c92448fffd7f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x90e95f6eb9f2f249c29e71aa0c3579745e17e571,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x91f4377ff10aaa0f6b2d2747497f0cf0bd1dd195,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x91f9c815495e9aa9ad8e8777256327a844ad8598,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x922a3ab0cb9da081ffd1f8c803775e989f8db0a0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x92dda2668fd9a7f21c6f7dcfcf4a6e10ad3045d9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x93e4c7d18326f9d0a755bc8838e2b449af603b1a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x946fa320cbb434d81c1bc20b223b40979c93f567,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x95868b9a5ec5c7fb2cda3da41b0f95dc447e4b68,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x95c9b26cfcef5d28c2a8f39f66c530ddc6c6053e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9663b57459e41c4a52a38be9e6a66682abe9a675,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9665146057c51ca972679986ea4d49b61233c924,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x97126531f0b4c149892b9c007d490451ea185582,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x982fe7c94a1503ee0325bd3a9fca5b8fea4c017c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x98fddb0e43f648ae0c29537c34392f4634121716,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x990105e7d502e6c7b566f193f77aa7f912a6a3b9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x996d7f52b822cf46fd541f28b250556bb65bcad0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9976903c9f66a663291b0f1e095a9ba79795f46e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9a0dacfe24ddd802f8c024799863fb58eb5c452b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9a190ecd23064cff2cf85231740cb89e16c52453,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9a86c159fdd86de85f44c42a5d857c474f9a69d4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9ae935f3723f8ca588c8210ad88f983a62d69159,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9bdb0ef7b059220c463c98af7e15e7f79ddfad64,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9c27d0bd1fc9630640413c8308801caa6a9f08b1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9cf8e800d1a4e8c2e7d8f1cf2c3811f2d1287d74,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9d0fd3ad2fe68d24c886045cbba22aa1e0d95ac6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9d58c1c35d78b3961836a8ce001f5b7990fad5ce,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9dbc781959893b45307af5495fb481cf0b7a1143,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9f468b111d3dc341ff52599a411d81fcf4ea4228,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9f80d910c9eccc94570110d958a747dc9d3260dd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9fd031fddceae397d02dd0bde1f94dc9db118648,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9fe6ca816fab412b116eda1cebd17dc3ec1d48f1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x9fef29f909f3899ef12d1d48405eccaaac37fbcb,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa080d5fe65bbcdd9ddfbbc96a06a3b309c7a14e7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa26760fc63761ded4ac50ccc28af8138185d411b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa3298c87dab9e20166e148c12ec3e4cf850bfa51,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa3e06c44b94b37ff91765a9601d4f6c9e93a45b2,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xa4678d6b493c2c128a643f5f48bc2b81fbb6862e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa47ca8e81f58755ea2e95a67af2a6764cb76d343,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa5094964dc6058843ab7cfd7f35095b3f1154431,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa561c0a9a9420cdf5a776f8fe0b8306e155633e6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa58838ce6042acaff309c793bd5efe2a6bc5246d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa59349bf5529b77210d5ff55570431a4d5e6dc55,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa5b099b1235723d71fd98d72caa591bed682830a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa6d42a984397b058d2dc90d30b5e18f8ccee4c4f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa6fd3216a815559b13bb4f5c3775332da1b33e40,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa76515943731533a497ca830a68db4026fba8d8b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa77d00a79b85ce21ccfad27ae18e11cfe3658294,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa7a9d077fd69f4326fee8b5ab83da117db829bde,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa7cefcd38b848479fb2b62d717d375245a4447b6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa895956035fdcb5630bbce5ad304c1f1477bb2c0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa8c9489016c6e926f67f3f3062ecf8633c9ccd16,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xa9d58e85a43e843fc43ac8378315b328a2526319,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xaa47ec1e50fee02935111addb4f7dd145e178b2e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xaa87352b849da7f2f097be1b0aa6b394df8ea82d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xaaf667975e650948a846532a72aaec33976e188f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xab274dfcc37d7f59713118736be381016b2c6915,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xac41129ea06de435408a12f8f26a9049bb3c42f3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xac5846672a76dd41b7d2a83f9d1859f680851c7e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xac6c942a8dc7cfc5af2e5c0016705c04923a70ec,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xac7355c6defd83062a2783fc8498d5ac8cdb1c2d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xac7cc1695cea51b2a654df9065261233b6bad90a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xac8cf7df1f7c561d5a877b5ca2ccb3f7ee2b1349,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xad1f6ab8048395ba7bb443b29c47a0ffd99bcd33,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xad4e84cba7bc2466dc5be3f14d25aba4ab07d18a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xad63f26d03531b741ca414e040a176ac91a0a851,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xae7f84c909a1736319c96b4d51c7ab33ca60d1f3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xaed470194fee2aefce158c31f94c8da796d0d8ec,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xafc2ebb3dcfb302015358a7d6d978da3ac7339fc,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xafd7d0dbdf3589632082c95604f01b9382092268,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb0743207c523a559ee53d00c74de8dcd8abd9aa5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb0743b9ab480956c31be8d1df3b8188ee3bc78cd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb1d873e6861d2289d88c36bbfb74e1ac71a3049f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb204705fe9035d3fbbd07f043bfecc20fd94a6ca,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xb2084d683dfa0cadca6b02204f7e6be7283265dd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb2cbcd588243910594001d381faa3266e17378b0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb367cdfd43ac6d294ee23f0937e5b4273bf9d9bc,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xb38e8d7624dd64076d8d9d5f4cc5784d38ef6065,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb409e1f55baca69593dd41fceeb0826363b14402,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb47673bfae23e5f8a21090df53f076000707c749,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb4afe9c3cb50aca7ce133a81aa59963838388abe,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb4b681cd44c544aa66bc41e78e552895a95147f3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb4f0ff1534b92d52f4f88c87e60b30629171b0d5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb5035a0eef9e4a9511f0a7af4f2f951ecde81dce,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb50dc96b89b8e4df532f71971da1fc6463115a8a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb54475bf393310f36c9454ee260ed78353ce7859,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb59d5ee2c3f6ca4408e3e22670e236c808df6c27,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb606a7dfb2cffaa09780bdca9a0deee52ca24080,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb643ad285cd323e2daa586231010301ea54814d5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb677ee41cfbc442be136bcb1798cae7f3c0f41f7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb68148a7b564d42a22b81ab4598ded6537b897e9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb69d8d175e05fe1886529ce12c015c5b7174fc56,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb6b0cf81384ad0ac93d8866e307d3059352c0674,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb741ee8762a21fbd49b888d29be0ad9b380c2a1c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb807edc8a150d07a7a14745683fd0c85a5e824ae,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb8fee05661950618c05cae14f668871c529e9c2e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb94e8f4d4cd7a197d082ac349b23936c8a50f855,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xb9c3a39d1eea1a3a8c2000d64c4c5313e636a7b6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xba1318b2c0a3ccc94e5022b67b7b8c739c4d31cc,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbbb1138dc1d4e75eb35fc1c0557b6c9d1446070a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbc391211b2571ebe176d22041c63768c47009900,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbcc2fe547c2188dd3ea2b46b8daf2c533b02da7b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbd523aa71ad93fa3f461f38aed0b7343e70dd47c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbd6dc0225445bebe3809e54e493c3f888ebc0f37,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbe098c3470a695990f041d0eb7c9798edff799ad,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbe5011ff440f8267cc77751612ce075237f9ebb1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbe75074d739009461bf69433342e451420ff1d83,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbe907366b73fa83ddf77e193c823ac50e58d7fd4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbec2654f98ea1dd3d35a26915231601c42acda86,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbedef7013a424b66c101d6d61cc972f0c84a204e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xbef6f257f402aac37224e8818b6e7d230c14f443,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
